image_path,category,prompt_strategy,model,iou,dice,f1,boundary_prec,boundary_recall,boundary_f1,s_alpha,e_phi,f_beta_w,mae,fg_pixel_count,fg_pixel_ratio,image_brightness,gt_aspect_ratio
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00102.jpg,Unknown,Center-of-Mass (Single),base,0.48703573931324456,0.6550424128180962,0.655042412818096,0.2149122807017544,0.07446808510638298,0.11060948081264108,0.392662483505263,0.7517757670109299,0.641630429154761,0.39191734914434156,18768,0.37216680878066194,150.40573876142696,1.0701754385964912
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00112.jpg,Unknown,Center-of-Mass (Single),base,0.8825312123892523,0.9376006162141344,0.9376006162141344,0.6912568306010929,0.6638874413757165,0.6772957508528658,0.9405278678818222,0.9752452396798319,0.9898561634280839,0.026370442708333334,67731,0.220478515625,129.11094075520833,1.058252427184466
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00114.jpg,Unknown,Center-of-Mass (Single),base,0.8952647917342352,0.9447384826001394,0.9447384826001394,0.7100591715976331,0.7271171941830624,0.7184869510090515,0.9413141989785168,0.9812643689446218,0.9909801472127445,0.018884711779448622,43073,0.17992063492063493,237.67364243943192,1.146067415730337
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00120.jpg,Unknown,Center-of-Mass (Single),base,0.8990157327753235,0.9468228380198344,0.9468228380198344,0.610231425091352,0.8862815884476535,0.7227960891187295,0.9258158514856667,0.976764288145315,0.9780166174762275,0.02589170392449081,12468,0.24774962742175857,133.6022652757079,1.1875
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00122.jpg,Unknown,Center-of-Mass (Single),base,0.03350103580941107,0.0648301930015463,0.06483019300154631,0.0,0.0,0.0,0.42931941441104443,0.3097409172019641,0.14997194201176664,0.14366026182432431,16895,0.14863985078828829,130.0204814189189,2.4814814814814814
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00124.jpg,Unknown,Center-of-Mass (Single),base,0.5531852179359641,0.7123235677855533,0.7123235677855533,0.5883928571428572,0.37458745874587457,0.4577551201510417,0.7627901167577525,0.8432736885791163,0.8250014891773109,0.113611452019374,54165,0.2537216252424092,89.986279873713,1.2413793103448276
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00129.jpg,Unknown,Center-of-Mass (Single),base,0.8560135516657256,0.922421661089139,0.9224216610891391,1.0,0.6651053864168618,0.7988748241912799,0.9392567372158191,0.9825959580089051,0.9860890635849573,0.01574074074074074,10546,0.10849794238683128,130.27007201646092,1.6524822695035462
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00135.jpg,Unknown,Center-of-Mass (Single),base,0.8134591676231773,0.8971353556191102,0.8971353556191101,0.728448275862069,0.6792809839167455,0.7030060050578055,0.9318331754299009,0.9898262522926788,0.9780145606343258,0.01013488543976349,22337,0.051591371027346636,153.1490969142646,1.0921658986175116
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00138.jpg,Unknown,Center-of-Mass (Single),base,0.0004483997733090035,0.0008963976021364142,0.0008963976021364145,0.0,0.0,0.0,0.3215972009077732,0.25064323644003,0.001965104931926179,0.35666444444444445,160571,0.35682444444444444,145.85525555555554,1.7688679245283019
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00141.jpg,Unknown,Center-of-Mass (Single),base,0.9090805902383655,0.952375289850764,0.952375289850764,0.8423005565862709,0.8462757527733756,0.8442834755354345,0.958845652765387,0.994950464697188,0.9921784479201963,0.00586211943793911,25696,0.06268540202966433,138.04605044886807,1.062240663900415
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00145.jpg,Unknown,Center-of-Mass (Single),base,0.9420759066035578,0.9701741352130031,0.970174135213003,0.7402597402597403,0.7510999371464487,0.7456404418123502,0.9665681196541194,0.9817175077999906,0.9971119805185453,0.020756620428751576,112805,0.35562736443883985,143.34888083228248,1.3859154929577464
